survey,level,province,division,district,domain,indicator,unit,type,denom_pop,num_pop,value,n_obs
HIES 2024-25,Division,Punjab,Bahawalpur,NA,Health,Suffered from malaria/dengue in last year,% of population,pct,13241270,130694,0.99,8568
HIES 2024-25,Division,Punjab,Dera Ghazi Khan,NA,Health,Suffered from malaria/dengue in last year,% of population,pct,13706083,377890,2.76,8959
HIES 2024-25,Division,Punjab,Faisalabad,NA,Health,Suffered from malaria/dengue in last year,% of population,pct,15782993,223081,1.41,8744
HIES 2024-25,Division,Punjab,Gujranwala,NA,Health,Suffered from malaria/dengue in last year,% of population,pct,18100616,65590,0.36,11867
HIES 2024-25,Division,Punjab,Lahore,NA,Health,Suffered from malaria/dengue in last year,% of population,pct,21564716,248360,1.15,11450
HIES 2024-25,Division,Punjab,Multan,NA,Health,Suffered from malaria/dengue in last year,% of population,pct,14700740,166576,1.13,8849
HIES 2024-25,Division,Punjab,Rawalpindi,NA,Health,Suffered from malaria/dengue in last year,% of population,pct,11918762,203397,1.71,7013
HIES 2024-25,Division,Punjab,Sahiwal,NA,Health,Suffered from malaria/dengue in last year,% of population,pct,8125641,68266,0.84,5162
HIES 2024-25,Division,Punjab,Sargodha,NA,Health,Suffered from malaria/dengue in last year,% of population,pct,9502745,137966,1.45,6248
HIES 2024-25,Division,Sindh,Hyderabad,NA,Health,Suffered from malaria/dengue in last year,% of population,pct,11724369,1373337,11.71,12037
HIES 2024-25,Division,Sindh,Karachi,NA,Health,Suffered from malaria/dengue in last year,% of population,pct,19232604,763527,3.97,11953
HIES 2024-25,Division,Sindh,Larkana,NA,Health,Suffered from malaria/dengue in last year,% of population,pct,7472882,2118346,28.35,7831
HIES 2024-25,Division,Sindh,Mirpur Khas,NA,Health,Suffered from malaria/dengue in last year,% of population,pct,4704138,91545,1.95,4997
HIES 2024-25,Division,Sindh,Shaheed Benazirabad,NA,Health,Suffered from malaria/dengue in last year,% of population,pct,5690616,845581,14.86,5093
HIES 2024-25,Division,Sindh,Sukkur,NA,Health,Suffered from malaria/dengue in last year,% of population,pct,6619699,1618876,24.46,6134
HIES 2024-25,Division,Balochistan,Kalat,NA,Health,Tested for hepatitis in past year,% of population,pct,2420787,53105,2.19,2440
HIES 2024-25,Division,Balochistan,Loralai,NA,Health,Tested for hepatitis in past year,% of population,pct,891285,15864,1.78,1563
HIES 2024-25,Division,Balochistan,Mekran,NA,Health,Tested for hepatitis in past year,% of population,pct,2496912,7785,0.31,642
HIES 2024-25,Division,Balochistan,Nasirabad,NA,Health,Tested for hepatitis in past year,% of population,pct,1942259,50987,2.63,3183
HIES 2024-25,Division,Balochistan,Quetta,NA,Health,Tested for hepatitis in past year,% of population,pct,3973096,36515,0.92,7032
HIES 2024-25,Division,Balochistan,Rakhshan,NA,Health,Tested for hepatitis in past year,% of population,pct,916134,768,0.08,1201
HIES 2024-25,Division,Balochistan,Sibi,NA,Health,Tested for hepatitis in past year,% of population,pct,1146699,25995,2.27,2014
HIES 2024-25,Division,Balochistan,Zhob,NA,Health,Tested for hepatitis in past year,% of population,pct,956027,18270,1.91,1682
HIES 2024-25,Division,Islamabad ICT,Islamabad,NA,Health,Tested for hepatitis in past year,% of population,pct,2328778,12501,0.54,1293
HIES 2024-25,Division,Khyber Pakhtunkhwa,Bannu,NA,Health,Tested for hepatitis in past year,% of population,pct,2372975,9244,0.39,1824
HIES 2024-25,Division,Khyber Pakhtunkhwa,Dera Ismail Khan,NA,Health,Tested for hepatitis in past year,% of population,pct,2278998,839320,36.83,2430
HIES 2024-25,Division,Khyber Pakhtunkhwa,Hazara,NA,Health,Tested for hepatitis in past year,% of population,pct,6693964,31874,0.48,6508
HIES 2024-25,Division,Khyber Pakhtunkhwa,Kohat,NA,Health,Tested for hepatitis in past year,% of population,pct,2568137,49847,1.94,2900
HIES 2024-25,Division,Khyber Pakhtunkhwa,Malakand,NA,Health,Tested for hepatitis in past year,% of population,pct,10378646,101369,0.98,8697
HIES 2024-25,Division,Khyber Pakhtunkhwa,Mardan,NA,Health,Tested for hepatitis in past year,% of population,pct,4754056,101503,2.14,4276
HIES 2024-25,Division,Khyber Pakhtunkhwa,Peshawar,NA,Health,Tested for hepatitis in past year,% of population,pct,11554192,314498,2.72,11377
HIES 2024-25,Division,Punjab,Bahawalpur,NA,Health,Tested for hepatitis in past year,% of population,pct,13241270,372708,2.81,8568
HIES 2024-25,Division,Punjab,Dera Ghazi Khan,NA,Health,Tested for hepatitis in past year,% of population,pct,13706083,364752,2.66,8959
HIES 2024-25,Division,Punjab,Faisalabad,NA,Health,Tested for hepatitis in past year,% of population,pct,15782993,677180,4.29,8744
HIES 2024-25,Division,Punjab,Gujranwala,NA,Health,Tested for hepatitis in past year,% of population,pct,18100616,329323,1.82,11867
HIES 2024-25,Division,Punjab,Lahore,NA,Health,Tested for hepatitis in past year,% of population,pct,21564716,874573,4.06,11450
HIES 2024-25,Division,Punjab,Multan,NA,Health,Tested for hepatitis in past year,% of population,pct,14700740,453965,3.09,8849
HIES 2024-25,Division,Punjab,Rawalpindi,NA,Health,Tested for hepatitis in past year,% of population,pct,11918762,27966,0.23,7013
HIES 2024-25,Division,Punjab,Sahiwal,NA,Health,Tested for hepatitis in past year,% of population,pct,8125641,500031,6.15,5162
HIES 2024-25,Division,Punjab,Sargodha,NA,Health,Tested for hepatitis in past year,% of population,pct,9502745,348246,3.66,6248
HIES 2024-25,Division,Sindh,Hyderabad,NA,Health,Tested for hepatitis in past year,% of population,pct,11724369,475314,4.05,12037
HIES 2024-25,Division,Sindh,Karachi,NA,Health,Tested for hepatitis in past year,% of population,pct,19232604,1231382,6.4,11953
HIES 2024-25,Division,Sindh,Larkana,NA,Health,Tested for hepatitis in past year,% of population,pct,7472882,684590,9.16,7831
HIES 2024-25,Division,Sindh,Mirpur Khas,NA,Health,Tested for hepatitis in past year,% of population,pct,4704138,40570,0.86,4997
HIES 2024-25,Division,Sindh,Shaheed Benazirabad,NA,Health,Tested for hepatitis in past year,% of population,pct,5690616,401317,7.05,5093
HIES 2024-25,Division,Sindh,Sukkur,NA,Health,Tested for hepatitis in past year,% of population,pct,6619699,295815,4.47,6134
HIES 2024-25,Division,Balochistan,Kalat,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,2420787,16145,0.67,2440
HIES 2024-25,Division,Balochistan,Loralai,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,891285,5962,0.67,1563
HIES 2024-25,Division,Balochistan,Mekran,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,2496912,7785,0.31,642
HIES 2024-25,Division,Balochistan,Nasirabad,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,1942259,22999,1.18,3183
HIES 2024-25,Division,Balochistan,Quetta,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,3973096,9231,0.23,7032
HIES 2024-25,Division,Balochistan,Rakhshan,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,916134,768,0.08,1201
HIES 2024-25,Division,Balochistan,Sibi,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,1146699,12218,1.07,2014
HIES 2024-25,Division,Balochistan,Zhob,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,956027,3709,0.39,1682
HIES 2024-25,Division,Islamabad ICT,Islamabad,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,2328778,4964,0.21,1293
HIES 2024-25,Division,Khyber Pakhtunkhwa,Bannu,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,2372975,3249,0.14,1824
HIES 2024-25,Division,Khyber Pakhtunkhwa,Dera Ismail Khan,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,2278998,210691,9.24,2430
HIES 2024-25,Division,Khyber Pakhtunkhwa,Hazara,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,6693964,27780,0.41,6508
HIES 2024-25,Division,Khyber Pakhtunkhwa,Kohat,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,2568137,13888,0.54,2900
HIES 2024-25,Division,Khyber Pakhtunkhwa,Malakand,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,10378646,30436,0.29,8697
HIES 2024-25,Division,Khyber Pakhtunkhwa,Mardan,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,4754056,29817,0.63,4276
HIES 2024-25,Division,Khyber Pakhtunkhwa,Peshawar,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,11554192,100536,0.87,11377
HIES 2024-25,Division,Punjab,Bahawalpur,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,13241270,144300,1.09,8568
HIES 2024-25,Division,Punjab,Dera Ghazi Khan,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,13706083,194402,1.42,8959
HIES 2024-25,Division,Punjab,Faisalabad,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,15782993,268711,1.7,8744
HIES 2024-25,Division,Punjab,Gujranwala,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,18100616,147608,0.82,11867
HIES 2024-25,Division,Punjab,Lahore,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,21564716,207826,0.96,11450
HIES 2024-25,Division,Punjab,Multan,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,14700740,213969,1.46,8849
HIES 2024-25,Division,Punjab,Rawalpindi,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,11918762,26176,0.22,7013
HIES 2024-25,Division,Punjab,Sahiwal,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,8125641,168209,2.07,5162
HIES 2024-25,Division,Punjab,Sargodha,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,9502745,97767,1.03,6248
HIES 2024-25,Division,Sindh,Hyderabad,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,11724369,114235,0.97,12037
HIES 2024-25,Division,Sindh,Karachi,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,19232604,153770,0.8,11953
HIES 2024-25,Division,Sindh,Larkana,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,7472882,125326,1.68,7831
HIES 2024-25,Division,Sindh,Mirpur Khas,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,4704138,16702,0.36,4997
HIES 2024-25,Division,Sindh,Shaheed Benazirabad,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,5690616,40123,0.71,5093
HIES 2024-25,Division,Sindh,Sukkur,NA,Health,Diagnosed hepatitis B or C in past year,% of population,pct,6619699,126850,1.92,6134
HIES 2024-25,Division,Balochistan,Kalat,NA,Health,Ever diagnosed with TB,% of population,pct,2420787,13663,0.56,2440
HIES 2024-25,Division,Balochistan,Loralai,NA,Health,Ever diagnosed with TB,% of population,pct,891285,2276,0.26,1563
HIES 2024-25,Division,Balochistan,Mekran,NA,Health,Ever diagnosed with TB,% of population,pct,2496912,3893,0.16,642
HIES 2024-25,Division,Balochistan,Nasirabad,NA,Health,Ever diagnosed with TB,% of population,pct,1942259,5600,0.29,3183
HIES 2024-25,Division,Balochistan,Quetta,NA,Health,Ever diagnosed with TB,% of population,pct,3973096,8853,0.22,7032
HIES 2024-25,Division,Balochistan,Rakhshan,NA,Health,Ever diagnosed with TB,% of population,pct,916134,1536,0.17,1201
HIES 2024-25,Division,Balochistan,Sibi,NA,Health,Ever diagnosed with TB,% of population,pct,1146699,3403,0.3,2014
HIES 2024-25,Division,Balochistan,Zhob,NA,Health,Ever diagnosed with TB,% of population,pct,956027,3090,0.32,1682
HIES 2024-25,Division,Islamabad ICT,Islamabad,NA,Health,Ever diagnosed with TB,% of population,pct,2328778,3169,0.14,1293
HIES 2024-25,Division,Khyber Pakhtunkhwa,Bannu,NA,Health,Ever diagnosed with TB,% of population,pct,2372975,2504,0.11,1824
HIES 2024-25,Division,Khyber Pakhtunkhwa,Dera Ismail Khan,NA,Health,Ever diagnosed with TB,% of population,pct,2278998,365394,16.03,2430
HIES 2024-25,Division,Khyber Pakhtunkhwa,Hazara,NA,Health,Ever diagnosed with TB,% of population,pct,6693964,37511,0.56,6508
HIES 2024-25,Division,Khyber Pakhtunkhwa,Kohat,NA,Health,Ever diagnosed with TB,% of population,pct,2568137,10328,0.4,2900
HIES 2024-25,Division,Khyber Pakhtunkhwa,Malakand,NA,Health,Ever diagnosed with TB,% of population,pct,10378646,111083,1.07,8697
HIES 2024-25,Division,Khyber Pakhtunkhwa,Mardan,NA,Health,Ever diagnosed with TB,% of population,pct,4754056,28675,0.6,4276
HIES 2024-25,Division,Khyber Pakhtunkhwa,Peshawar,NA,Health,Ever diagnosed with TB,% of population,pct,11554192,55092,0.48,11377
HIES 2024-25,Division,Punjab,Bahawalpur,NA,Health,Ever diagnosed with TB,% of population,pct,13241270,53724,0.41,8568
HIES 2024-25,Division,Punjab,Dera Ghazi Khan,NA,Health,Ever diagnosed with TB,% of population,pct,13706083,91478,0.67,8959
HIES 2024-25,Division,Punjab,Faisalabad,NA,Health,Ever diagnosed with TB,% of population,pct,15782993,112679,0.71,8744
HIES 2024-25,Division,Punjab,Gujranwala,NA,Health,Ever diagnosed with TB,% of population,pct,18100616,105781,0.58,11867
HIES 2024-25,Division,Punjab,Lahore,NA,Health,Ever diagnosed with TB,% of population,pct,21564716,108843,0.5,11450
HIES 2024-25,Division,Punjab,Multan,NA,Health,Ever diagnosed with TB,% of population,pct,14700740,109845,0.75,8849
HIES 2024-25,Division,Punjab,Rawalpindi,NA,Health,Ever diagnosed with TB,% of population,pct,11918762,11826,0.1,7013
HIES 2024-25,Division,Punjab,Sahiwal,NA,Health,Ever diagnosed with TB,% of population,pct,8125641,91327,1.12,5162
HIES 2024-25,Division,Punjab,Sargodha,NA,Health,Ever diagnosed with TB,% of population,pct,9502745,75703,0.8,6248
HIES 2024-25,Division,Sindh,Hyderabad,NA,Health,Ever diagnosed with TB,% of population,pct,11724369,151684,1.29,12037
HIES 2024-25,Division,Sindh,Karachi,NA,Health,Ever diagnosed with TB,% of population,pct,19232604,201517,1.05,11953
HIES 2024-25,Division,Sindh,Larkana,NA,Health,Ever diagnosed with TB,% of population,pct,7472882,64408,0.86,7831
HIES 2024-25,Division,Sindh,Mirpur Khas,NA,Health,Ever diagnosed with TB,% of population,pct,4704138,19508,0.41,4997
HIES 2024-25,Division,Sindh,Shaheed Benazirabad,NA,Health,Ever diagnosed with TB,% of population,pct,5690616,96493,1.7,5093
HIES 2024-25,Division,Sindh,Sukkur,NA,Health,Ever diagnosed with TB,% of population,pct,6619699,63478,0.96,6134
HIES 2024-25,District,Balochistan,Kalat,Kalat,Health,Suffered from malaria/dengue in last year,% of population,pct,109095,0,0,124
HIES 2024-25,District,Balochistan,Kalat,Khuzdar,Health,Suffered from malaria/dengue in last year,% of population,pct,450458,13197,2.93,512
HIES 2024-25,District,Balochistan,Kalat,Lasbela,Health,Suffered from malaria/dengue in last year,% of population,pct,779440,66219,8.5,881
HIES 2024-25,District,Balochistan,Kalat,Mastung,Health,Suffered from malaria/dengue in last year,% of population,pct,175010,2842,1.62,177
HIES 2024-25,District,Balochistan,Kalat,Surab,Health,Suffered from malaria/dengue in last year,% of population,pct,112614,2639,2.34,128
HIES 2024-25,District,Balochistan,Loralai,Barkhan,Health,Suffered from malaria/dengue in last year,% of population,pct,156989,7286,4.64,237
HIES 2024-25,District,Balochistan,Loralai,Duki,Health,Suffered from malaria/dengue in last year,% of population,pct,239126,6624,2.77,361
HIES 2024-25,District,Balochistan,Loralai,Loralai,Health,Suffered from malaria/dengue in last year,% of population,pct,251712,4637,1.84,380
HIES 2024-25,District,Balochistan,Loralai,Musakhel,Health,Suffered from malaria/dengue in last year,% of population,pct,128506,7949,6.19,194
HIES 2024-25,District,Balochistan,Mekran,Gwadar,Health,Suffered from malaria/dengue in last year,% of population,pct,349438,26302,7.53,93
HIES 2024-25,District,Balochistan,Mekran,Kech,Health,Suffered from malaria/dengue in last year,% of population,pct,770267,67633,8.78,205
HIES 2024-25,District,Balochistan,Mekran,Panjgur,Health,Suffered from malaria/dengue in last year,% of population,pct,407949,17177,4.21,95
HIES 2024-25,District,Balochistan,Nasirabad,Jaffarabad,Health,Suffered from malaria/dengue in last year,% of population,pct,394710,148514,37.63,596
HIES 2024-25,District,Balochistan,Nasirabad,Jhal Magsi,Health,Suffered from malaria/dengue in last year,% of population,pct,227709,13585,5.97,352
HIES 2024-25,District,Balochistan,Nasirabad,Kachhi,Health,Suffered from malaria/dengue in last year,% of population,pct,273639,25876,9.46,423
HIES 2024-25,District,Balochistan,Nasirabad,Nasirabad,Health,Suffered from malaria/dengue in last year,% of population,pct,520462,155214,29.82,796
HIES 2024-25,District,Balochistan,Nasirabad,Sohbatpur,Health,Suffered from malaria/dengue in last year,% of population,pct,155903,60162,38.59,241
HIES 2024-25,District,Balochistan,Quetta,Chaman,Health,Suffered from malaria/dengue in last year,% of population,pct,289586,10725,3.7,378
HIES 2024-25,District,Balochistan,Quetta,Killa Abdullah,Health,Suffered from malaria/dengue in last year,% of population,pct,331721,4597,1.39,433
HIES 2024-25,District,Balochistan,Quetta,Pishin,Health,Suffered from malaria/dengue in last year,% of population,pct,759971,13024,1.71,992
HIES 2024-25,District,Balochistan,Quetta,Quetta,Health,Suffered from malaria/dengue in last year,% of population,pct,875451,15322,1.75,1136
HIES 2024-25,District,Balochistan,Rakhshan,Chagai,Health,Suffered from malaria/dengue in last year,% of population,pct,229602,9215,4.01,299
HIES 2024-25,District,Balochistan,Rakhshan,Kharan,Health,Suffered from malaria/dengue in last year,% of population,pct,149741,8447,5.64,195
HIES 2024-25,District,Balochistan,Rakhshan,Nushki,Health,Suffered from malaria/dengue in last year,% of population,pct,252639,10751,4.26,329
HIES 2024-25,District,Balochistan,Rakhshan,Washuk,Health,Suffered from malaria/dengue in last year,% of population,pct,85237,2304,2.7,111
HIES 2024-25,District,Balochistan,Sibi,Dera Bugti,Health,Suffered from malaria/dengue in last year,% of population,pct,394321,62162,15.76,628
HIES 2024-25,District,Balochistan,Sibi,Harnai,Health,Suffered from malaria/dengue in last year,% of population,pct,76357,4019,5.26,114
HIES 2024-25,District,Balochistan,Sibi,Kohlu,Health,Suffered from malaria/dengue in last year,% of population,pct,62162,3140,5.05,99
HIES 2024-25,District,Balochistan,Sibi,Sibi,Health,Suffered from malaria/dengue in last year,% of population,pct,178324,11302,6.34,284
HIES 2024-25,District,Balochistan,Sibi,Ziarat,Health,Suffered from malaria/dengue in last year,% of population,pct,134999,10674,7.91,215
HIES 2024-25,District,Balochistan,Zhob,Killa Saifullah,Health,Suffered from malaria/dengue in last year,% of population,pct,338719,6181,1.82,548
HIES 2024-25,District,Balochistan,Zhob,Sherani,Health,Suffered from malaria/dengue in last year,% of population,pct,203973,16071,7.88,330
HIES 2024-25,District,Balochistan,Zhob,Zhob,Health,Suffered from malaria/dengue in last year,% of population,pct,279381,18543,6.64,452
HIES 2024-25,District,Islamabad ICT,Islamabad,Islamabad,Health,Suffered from malaria/dengue in last year,% of population,pct,1241094,27755,2.24,742
HIES 2024-25,District,Khyber Pakhtunkhwa,Bannu,Bannu,Health,Suffered from malaria/dengue in last year,% of population,pct,1392810,8122,0.58,864
HIES 2024-25,District,Khyber Pakhtunkhwa,Bannu,Lakki Marwat,Health,Suffered from malaria/dengue in last year,% of population,pct,849754,14279,1.68,396
HIES 2024-25,District,Khyber Pakhtunkhwa,Dera Ismail Khan,Dera Ismail Khan,Health,Suffered from malaria/dengue in last year,% of population,pct,1466883,352779,24.05,1210
HIES 2024-25,District,Khyber Pakhtunkhwa,Dera Ismail Khan,Tank,Health,Suffered from malaria/dengue in last year,% of population,pct,423804,77752,18.35,387
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Abbottabad,Health,Suffered from malaria/dengue in last year,% of population,pct,1126680,10886,0.97,621
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Batagram,Health,Suffered from malaria/dengue in last year,% of population,pct,683946,81516,11.92,337
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Haripur,Health,Suffered from malaria/dengue in last year,% of population,pct,1037960,30437,2.93,615
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Kolai Palas Kohistan,Health,Suffered from malaria/dengue in last year,% of population,pct,292614,3194,1.09,733
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Lower Kohistan,Health,Suffered from malaria/dengue in last year,% of population,pct,426043,9955,2.34,453
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Mansehra,Health,Suffered from malaria/dengue in last year,% of population,pct,1744052,31129,1.78,1096
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Torghar,Health,Suffered from malaria/dengue in last year,% of population,pct,197923,2035,1.03,389
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Upper Kohistan,Health,Suffered from malaria/dengue in last year,% of population,pct,601425,9900,1.65,729
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Hangu,Health,Suffered from malaria/dengue in last year,% of population,pct,279846,4109,1.47,459
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Karak,Health,Suffered from malaria/dengue in last year,% of population,pct,702707,32398,4.61,439
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Kohat,Health,Suffered from malaria/dengue in last year,% of population,pct,949744,10242,1.08,831
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Kurram,Health,Suffered from malaria/dengue in last year,% of population,pct,135690,1036,0.76,131
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Orakzai,Health,Suffered from malaria/dengue in last year,% of population,pct,55767,0,0,87
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Bajaur,Health,Suffered from malaria/dengue in last year,% of population,pct,1467627,27302,1.86,802
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Buner,Health,Suffered from malaria/dengue in last year,% of population,pct,1139084,16739,1.47,521
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Lower Chitral,Health,Suffered from malaria/dengue in last year,% of population,pct,260028,3259,1.25,399
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Lower Dir,Health,Suffered from malaria/dengue in last year,% of population,pct,1584104,17984,1.14,1854
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Malakand,Health,Suffered from malaria/dengue in last year,% of population,pct,666787,7112,1.07,375
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Shangla,Health,Suffered from malaria/dengue in last year,% of population,pct,1009887,32577,3.23,465
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Swat,Health,Suffered from malaria/dengue in last year,% of population,pct,2032736,22763,1.12,893
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Upper Chitral,Health,Suffered from malaria/dengue in last year,% of population,pct,181342,1824,1.01,360
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Upper Dir,Health,Suffered from malaria/dengue in last year,% of population,pct,1061975,9066,0.85,838
HIES 2024-25,District,Khyber Pakhtunkhwa,Mardan,Mardan,Health,Suffered from malaria/dengue in last year,% of population,pct,2430348,34666,1.43,1254
HIES 2024-25,District,Khyber Pakhtunkhwa,Mardan,Swabi,Health,Suffered from malaria/dengue in last year,% of population,pct,1544757,14921,0.97,1142
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Charsadda,Health,Suffered from malaria/dengue in last year,% of population,pct,1667603,36315,2.18,858
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Khyber,Health,Suffered from malaria/dengue in last year,% of population,pct,1367631,39885,2.92,1015
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Mohmand,Health,Suffered from malaria/dengue in last year,% of population,pct,619388,8927,1.44,543
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Nowshera,Health,Suffered from malaria/dengue in last year,% of population,pct,1556832,37504,2.41,866
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Peshawar,Health,Suffered from malaria/dengue in last year,% of population,pct,3604068,250573,6.95,1964
HIES 2024-25,District,Punjab,Bahawalpur,Bahawalnagar,Health,Suffered from malaria/dengue in last year,% of population,pct,2501863,30030,1.2,1827
HIES 2024-25,District,Punjab,Bahawalpur,Bahawalpur,Health,Suffered from malaria/dengue in last year,% of population,pct,2656125,16999,0.64,1875
HIES 2024-25,District,Punjab,Bahawalpur,Rahim Yar Khan,Health,Suffered from malaria/dengue in last year,% of population,pct,4088622,46475,1.14,2722
HIES 2024-25,District,Punjab,Dera Ghazi Khan,Dera Ghazi Khan,Health,Suffered from malaria/dengue in last year,% of population,pct,2622659,111130,4.24,2263
HIES 2024-25,District,Punjab,Dera Ghazi Khan,Layyah,Health,Suffered from malaria/dengue in last year,% of population,pct,1826780,39302,2.15,1162
HIES 2024-25,District,Punjab,Dera Ghazi Khan,Muzaffargarh,Health,Suffered from malaria/dengue in last year,% of population,pct,4544484,61940,1.36,2854
HIES 2024-25,District,Punjab,Dera Ghazi Khan,Rajanpur,Health,Suffered from malaria/dengue in last year,% of population,pct,1962553,73185,3.73,1337
HIES 2024-25,District,Punjab,Faisalabad,Chiniot,Health,Suffered from malaria/dengue in last year,% of population,pct,987389,4422,0.45,658
HIES 2024-25,District,Punjab,Faisalabad,Faisalabad,Health,Suffered from malaria/dengue in last year,% of population,pct,4564560,10648,0.23,2562
HIES 2024-25,District,Punjab,Faisalabad,Jhang,Health,Suffered from malaria/dengue in last year,% of population,pct,2274967,105690,4.65,1468
HIES 2024-25,District,Punjab,Faisalabad,Toba Tek Singh,Health,Suffered from malaria/dengue in last year,% of population,pct,1830788,50506,2.76,1054
HIES 2024-25,District,Punjab,Gujranwala,Gujranwala,Health,Suffered from malaria/dengue in last year,% of population,pct,2269032,7083,0.31,1557
HIES 2024-25,District,Punjab,Gujranwala,Gujrat,Health,Suffered from malaria/dengue in last year,% of population,pct,1668966,2420,0.15,1349
HIES 2024-25,District,Punjab,Gujranwala,Hafizabad,Health,Suffered from malaria/dengue in last year,% of population,pct,813245,2113,0.26,781
HIES 2024-25,District,Punjab,Gujranwala,Mandi Bahauddin,Health,Suffered from malaria/dengue in last year,% of population,pct,1478573,2701,0.18,1101
HIES 2024-25,District,Punjab,Gujranwala,Narowal,Health,Suffered from malaria/dengue in last year,% of population,pct,1502285,966,0.06,1555
HIES 2024-25,District,Punjab,Gujranwala,Sialkot,Health,Suffered from malaria/dengue in last year,% of population,pct,2908403,3132,0.11,1878
HIES 2024-25,District,Punjab,Lahore,Kasur,Health,Suffered from malaria/dengue in last year,% of population,pct,3012021,45210,1.5,1971
HIES 2024-25,District,Punjab,Lahore,Nankana Sahib,Health,Suffered from malaria/dengue in last year,% of population,pct,1132640,3336,0.29,679
HIES 2024-25,District,Punjab,Lahore,Sheikhupura,Health,Suffered from malaria/dengue in last year,% of population,pct,2177350,24738,1.14,1403
HIES 2024-25,District,Punjab,Multan,Khanewal,Health,Suffered from malaria/dengue in last year,% of population,pct,2618645,13957,0.53,1501
HIES 2024-25,District,Punjab,Multan,Lodhran,Health,Suffered from malaria/dengue in last year,% of population,pct,1790944,19681,1.1,1183
HIES 2024-25,District,Punjab,Multan,Multan,Health,Suffered from malaria/dengue in last year,% of population,pct,3254002,47567,1.46,1966
HIES 2024-25,District,Punjab,Multan,Vehari,Health,Suffered from malaria/dengue in last year,% of population,pct,2596282,31315,1.21,1824
HIES 2024-25,District,Punjab,Rawalpindi,Attock,Health,Suffered from malaria/dengue in last year,% of population,pct,1498679,12554,0.84,969
HIES 2024-25,District,Punjab,Rawalpindi,Chakwal,Health,Suffered from malaria/dengue in last year,% of population,pct,1281168,9013,0.7,991
HIES 2024-25,District,Punjab,Rawalpindi,Jhelum,Health,Suffered from malaria/dengue in last year,% of population,pct,911815,22904,2.51,756
